81	23	10	135	0	1
81	23	4	81	0	1
82	22	3	132	0	1
82	22	0	115	0	1
82	22	1	393	0	1
82	22	8	144	0	1
82	22	9	133	0	1
82	22	2	116	0	1
82	22	5	133	0	1
82	22	10	136	0	1
82	22	4	82	0	1
82	22	7	115	0	1
82	22	11	133	0	1
82	23	5	133	0	1
82	23	10	136	0	1
82	23	4	82	0	1
82	23	7	115	0	1
82	23	11	133	0	1
82	23	3	132	0	1
82	23	0	115	0	1
82	23	1	393	0	1
82	23	8	144	0	1
82	23	9	133	0	1
82	23	2	116	0	1
83	22	10	137	0	1
83	22	4	83	0	1
83	22	7	116	0	1
83	22	11	134	0	1
83	22	3	133	0	1
83	22	0	116	0	1
83	22	1	394	0	1
83	22	8	145	0	1
83	22	9	134	0	1
83	22	2	117	0	1
83	22	5	134	0	1
84	21	1	395	1	1
84	21	8	146	1	1
84	21	9	135	1	1
84	21	2	118	1	1
84	21	5	135	1	1
84	21	10	138	1	1
84	21	4	84	1	1
84	21	7	117	1	1
84	21	11	135	1	1
84	21	3	134	1	1
84	21	0	117	1	1
85	20	0	118	1	1
85	20	1	396	1	1
85	20	8	147	1	1
85	20	9	136	1	1
85	20	2	119	1	1
85	20	5	136	1	1
85	20	10	139	1	1
85	20	4	85	1	1
85	20	7	118	1	1
85	20	11	136	1	1
85	20	3	135	1	1
85	21	5	136	1	1
85	21	10	139	1	1
85	21	4	85	1	1
85	21	7	118	1	1
85	21	11	136	1	1
85	21	3	135	1	1
85	21	0	118	1	1
85	21	1	396	1	1
85	21	8	147	1	1
85	21	9	136	1	1
85	21	2	119	1	1
85	22	5	136	1	1
85	22	10	139	1	1
85	22	4	85	1	1
85	22	7	118	1	1
85	22	11	136	1	1
85	22	3	135	1	1
85	22	0	118	1	1
85	22	1	396	1	1
85	22	8	147	1	1
85	22	9	136	1	1
85	22	2	119	1	1
86	20	0	119	1	1
86	20	1	397	1	1
86	20	8	148	1	1
86	20	9	137	1	1
86	20	2	120	1	1
86	20	5	137	1	1
86	20	10	140	1	1
86	20	4	86	1	1
86	20	7	119	1	1
86	20	11	137	1	1
86	20	3	136	1	1
86	21	8	148	1	1
86	21	9	137	1	1
86	21	2	120	1	1
86	21	5	137	1	1
86	21	10	140	1	1
86	21	4	86	1	1
86	21	7	119	1	1
86	21	11	137	1	1
86	21	3	136	1	1
86	21	0	119	1	1
86	21	1	397	1	1
87	20	0	120	1	1
87	20	1	398	1	1
87	20	8	149	1	1
87	20	9	138	1	1
87	20	2	121	1	1
87	20	5	138	1	1
87	20	10	141	1	1
87	20	4	87	1	1
87	20	7	120	1	1
87	20	11	138	1	1
87	20	3	137	1	1
87	22	5	138	1	1
87	22	10	141	1	1
87	22	4	87	1	1
87	22	7	120	1	1
87	22	11	138	1	1
87	22	3	137	1	1
87	22	0	120	1	1
87	22	1	398	1	1
87	22	8	149	1	1
87	22	9	138	1	1
87	22	2	121	1	1
88	20	5	139	1	1
88	20	10	142	1	1
88	20	4	88	1	1
88	20	7	121	1	1
88	20	11	139	1	1
88	20	3	138	1	1
88	20	0	121	1	1
88	20	1	399	1	1
88	20	8	150	1	1
88	20	9	139	1	1
88	20	2	122	1	1
88	21	1	399	1	1
88	21	8	150	1	1
88	21	9	139	1	1
88	21	2	122	1	1
88	21	5	139	1	1
88	21	10	142	1	1
88	21	4	88	1	1
88	21	7	121	1	1
88	21	11	139	1	1
88	21	3	138	1	1
88	21	0	121	1	1
88	22	3	138	1	1
88	22	0	121	1	1
88	22	1	399	1	1
88	22	8	150	1	1
88	22	9	139	1	1
88	22	2	122	1	1
88	22	5	139	1	1
88	22	10	142	1	1
88	22	4	88	1	1
88	22	7	121	1	1
88	22	11	139	1	1
89	21	0	122	1	1
89	21	1	400	1	1
89	21	8	151	1	1
89	21	9	140	1	1
89	21	2	123	1	1
89	21	5	140	1	1
89	21	10	143	1	1
89	21	4	89	1	1
89	21	7	122	1	1
89	21	11	140	1	1
89	21	3	139	1	1
89	22	11	140	1	0
89	22	3	139	1	0
89	22	0	122	1	0
89	22	1	400	1	0
89	22	8	151	1	0
89	22	9	140	1	0
89	22	2	123	1	0
89	22	5	140	1	0
89	22	10	143	1	0
89	22	4	89	1	0
89	22	7	122	1	0
89	23	4	89	1	0
89	23	7	122	1	0
89	23	11	140	1	0
89	23	3	139	1	0
89	23	0	122	1	0
89	23	1	400	1	0
89	23	8	151	1	0
89	23	9	140	1	0
89	23	2	123	1	0
89	23	5	140	1	0
89	23	10	143	1	0
89	24	1	400	1	0
89	24	8	151	1	0
89	24	9	140	1	0
89	24	2	123	1	0
89	24	5	140	1	0
89	24	10	143	1	0
89	24	4	89	1	0
89	24	7	122	1	0
89	24	11	140	1	0
89	24	3	139	1	0
89	24	0	122	1	0
90	21	3	140	1	0
90	21	0	123	1	0
90	21	1	401	1	0
90	21	8	152	1	0
90	21	9	141	1	0
90	21	2	124	1	0
90	21	5	141	1	0
90	21	10	144	1	0
90	21	4	90	1	0
90	21	7	123	1	0
90	21	11	141	1	0
90	22	1	401	1	0
90	22	8	152	1	0
90	22	9	141	1	0
90	22	2	124	1	0
90	22	5	141	1	0
90	22	10	144	1	0
90	22	4	90	1	0
90	22	7	123	1	0
90	22	11	141	1	0
90	22	3	140	1	0
90	22	0	123	1	0
90	23	3	140	1	0
90	23	0	123	1	0
90	23	1	401	1	0
90	23	8	152	1	0
90	23	9	141	1	0
90	23	2	124	1	0
90	23	5	141	1	0
90	23	10	144	1	0
90	23	4	90	1	0
90	23	7	123	1	0
90	23	11	141	1	0
90	24	9	141	1	0
90	24	2	124	1	0
90	24	5	141	1	0
90	24	10	144	1	0
90	24	4	90	1	0
90	24	7	123	1	0
90	24	11	141	1	0
90	24	3	140	1	0
90	24	0	123	1	0
90	24	1	401	1	0
90	24	8	152	1	0
136	25	0	169	0	1
136	25	1	447	0	1
136	25	8	198	0	1
136	25	9	187	0	1
136	25	2	170	0	1
136	25	5	187	0	1
136	25	10	190	0	1
136	25	4	136	0	1
136	25	6	167	0	1
136	25	7	169	0	1
136	25	11	187	0	1
136	25	3	186	0	1
143	25	1	454	1	0
143	25	8	205	1	0
143	25	9	194	1	0
143	25	2	177	1	0
143	25	5	194	1	0
143	25	10	197	1	0
143	25	4	143	1	0
143	25	6	174	1	0
143	25	7	176	1	0
143	25	11	194	1	0
143	25	3	193	1	0
143	25	0	176	1	0
145	25	6	176	1	0
145	25	7	178	1	0
145	25	11	196	1	0
145	25	3	195	1	0
145	25	0	178	1	0
145	25	1	456	1	0
145	25	8	207	1	0
145	25	9	196	1	0
145	25	2	179	1	0
145	25	5	196	1	0
145	25	10	199	1	0
145	25	4	145	1	0
177	25	7	210	0	1
177	25	11	228	0	1
177	25	3	227	0	1
177	25	0	210	0	1
177	25	1	488	0	1
177	25	8	239	0	1
177	25	9	228	0	1
177	25	2	211	0	1
177	25	5	228	0	1
177	25	10	231	0	1
177	25	4	177	0	1
177	25	6	207	0	1
178	24	7	211	0	1
178	24	11	229	0	1
178	24	3	228	0	1
178	24	0	211	0	1
178	24	1	489	0	1
178	24	8	240	0	1
178	24	9	229	0	1
178	24	2	212	0	1
178	24	5	229	0	1
178	24	10	232	0	1
178	24	4	178	0	1
178	24	6	208	0	1
179	23	7	212	1	1
179	23	11	230	1	1
179	23	3	229	1	1
179	23	0	212	1	1
179	23	1	490	1	1
179	23	8	241	1	1
179	23	9	230	1	1
179	23	2	213	1	1
179	23	5	230	1	1
179	23	10	233	1	1
179	23	4	179	1	1
179	23	6	209	1	1
180	23	7	213	1	1
180	23	11	231	1	1
180	23	3	230	1	1
180	23	0	213	1	1
180	23	1	491	1	1
180	23	8	242	1	1
180	23	9	231	1	1
180	23	2	214	1	1
180	23	5	231	1	1
180	23	10	234	1	1
180	23	4	180	1	1
180	23	6	210	1	1
181	22	7	214	0	1
181	22	11	232	0	1
181	22	3	231	0	1
181	22	0	214	0	1
181	22	1	492	0	1
181	22	8	243	0	1
181	22	9	232	0	1
181	22	2	215	0	1
181	22	5	232	0	1
181	22	10	235	0	1
181	22	4	181	0	1
181	22	6	211	0	1
181	23	6	211	0	1
181	23	7	214	0	1
181	23	11	232	0	1
181	23	3	231	0	1
181	23	0	214	0	1
181	23	1	492	0	1
181	23	8	243	0	1
181	23	9	232	0	1
181	23	2	215	0	1
181	23	5	232	0	1
181	23	10	235	0	1
181	23	4	181	0	1
182	21	7	215	1	1
182	21	11	233	1	1
182	21	3	232	1	1
182	21	0	215	1	1
182	21	1	493	1	1
182	21	8	244	1	1
182	21	9	233	1	1
182	21	2	216	1	1
182	21	5	233	1	1
182	21	10	236	1	1
182	21	4	182	1	1
182	21	6	212	1	1
182	22	7	215	1	1
182	22	11	233	1	1
182	22	3	232	1	1
182	22	0	215	1	1
182	22	1	493	1	1
182	22	8	244	1	1
182	22	9	233	1	1
182	22	2	216	1	1
182	22	5	233	1	1
182	22	10	236	1	1
182	22	4	182	1	1
182	22	6	212	1	1
182	23	7	215	1	1
182	23	11	233	1	1
182	23	3	232	1	1
182	23	0	215	1	1
182	23	1	493	1	1
182	23	8	244	1	1
182	23	9	233	1	1
182	23	2	216	1	1
182	23	5	233	1	1
182	23	10	236	1	1
182	23	4	182	1	1
182	23	6	212	1	1
183	21	7	216	1	1
183	21	11	234	1	1
183	21	3	233	1	1
183	21	0	216	1	1
183	21	1	494	1	1
183	21	8	245	1	1
183	21	9	234	1	1
183	21	2	217	1	1
183	21	5	234	1	1
183	21	10	237	1	1
183	21	4	183	1	1
183	21	6	213	1	1
183	22	11	234	1	1
183	22	3	233	1	1
183	22	0	216	1	1
183	22	1	494	1	1
183	22	8	245	1	1
183	22	9	234	1	1
183	22	2	217	1	1
183	22	5	234	1	1
183	22	10	237	1	1
183	22	4	183	1	1
183	22	6	213	1	1
183	22	7	216	1	1
184	21	7	217	1	1
184	21	11	235	1	1
184	21	3	234	1	1
184	21	0	217	1	1
184	21	1	495	1	1
184	21	8	246	1	1
184	21	9	235	1	1
184	21	2	218	1	1
184	21	5	235	1	1
184	21	10	238	1	1
184	21	4	184	1	1
184	21	6	214	1	1
184	22	7	217	1	1
184	22	11	235	1	1
184	22	3	234	1	1
184	22	0	217	1	1
184	22	1	495	1	1
184	22	8	246	1	1
184	22	9	235	1	1
184	22	2	218	1	1
184	22	5	235	1	1
184	22	10	238	1	1
184	22	4	184	1	1
184	22	6	214	1	1
184	23	7	217	1	1
184	23	11	235	1	1
184	23	3	234	1	1
184	23	0	217	1	1
184	23	1	495	1	1
184	23	8	246	1	1
184	23	9	235	1	1
184	23	2	218	1	1
184	23	5	235	1	1
184	23	10	238	1	1
184	23	4	184	1	1
184	23	6	214	1	1
184	24	7	217	1	0
184	24	11	235	1	0
184	24	3	234	1	0
184	24	0	217	1	0
184	24	1	495	1	0
184	24	8	246	1	0
184	24	9	235	1	0
184	24	2	218	1	0
184	24	5	235	1	0
184	24	10	238	1	0
184	24	4	184	1	0
184	24	6	214	1	0
185	21	7	218	1	1
185	21	11	236	1	1
185	21	3	235	1	1
185	21	0	218	1	1
185	21	1	496	1	1
185	21	8	247	1	1
185	21	9	236	1	1
185	21	2	219	1	1
185	21	5	236	1	1
185	21	10	239	1	1
185	21	4	185	1	1
185	21	6	215	1	1
185	22	7	218	1	1
185	22	11	236	1	1
185	22	3	235	1	1
185	22	0	218	1	1
185	22	1	496	1	1
185	22	8	247	1	1
185	22	9	236	1	1
185	22	2	219	1	1
185	22	5	236	1	1
185	22	10	239	1	1
185	22	4	185	1	1
185	22	6	215	1	1
185	23	7	218	1	0
185	23	11	236	1	0
185	23	3	235	1	0
185	23	0	218	1	0
185	23	1	496	1	0
185	23	8	247	1	0
185	23	9	236	1	0
185	23	2	219	1	0
185	23	5	236	1	0
185	23	10	239	1	0
185	23	4	185	1	0
185	23	6	215	1	0
186	20	7	219	1	1
186	20	11	237	1	1
186	20	3	236	1	1
186	20	0	219	1	1
186	20	1	497	1	1
186	20	8	248	1	1
186	20	9	237	1	1
186	20	2	220	1	1
186	20	5	237	1	1
186	20	10	240	1	1
186	20	4	186	1	1
186	20	6	216	1	1
186	21	7	219	1	1
186	21	11	237	1	1
186	21	3	236	1	1
186	21	0	219	1	1
186	21	1	497	1	1
186	21	8	248	1	1
186	21	9	237	1	1
186	21	2	220	1	1
186	21	5	237	1	1
186	21	10	240	1	1
186	21	4	186	1	1
186	21	6	216	1	1
186	22	7	219	1	0
186	22	11	237	1	0
186	22	3	236	1	0
186	22	0	219	1	0
186	22	1	497	1	0
186	22	8	248	1	0
186	22	9	237	1	0
186	22	2	220	1	0
186	22	5	237	1	0
186	22	10	240	1	0
186	22	4	186	1	0
186	22	6	216	1	0
187	22	7	220	1	1
187	22	11	238	1	1
187	22	3	237	1	1
187	22	0	220	1	1
187	22	1	498	1	1
187	22	8	249	1	1
187	22	9	238	1	1
187	22	2	221	1	1
187	22	5	238	1	1
187	22	10	241	1	1
187	22	4	187	1	1
187	22	6	217	1	1
188	21	7	221	1	1
188	21	11	239	1	1
188	21	3	238	1	1
188	21	0	221	1	1
188	21	1	499	1	1
188	21	8	250	1	1
188	21	9	239	1	1
188	21	2	222	1	1
188	21	5	239	1	1
188	21	10	242	1	1
188	21	4	188	1	1
188	21	6	218	1	1
188	22	7	221	1	1
188	22	11	239	1	1
188	22	3	238	1	1
188	22	0	221	1	1
188	22	1	499	1	1
188	22	8	250	1	1
188	22	9	239	1	1
188	22	2	222	1	1
188	22	5	239	1	1
188	22	10	242	1	1
188	22	4	188	1	1
188	22	6	218	1	1
189	20	7	222	1	1
189	20	11	240	1	1
189	20	3	239	1	1
189	20	0	222	1	1
189	20	1	500	1	1
189	20	8	251	1	1
189	20	9	240	1	1
189	20	2	223	1	1
189	20	5	240	1	1
189	20	10	243	1	1
189	20	4	189	1	1
189	20	6	219	1	1
189	21	7	222	1	1
189	21	11	240	1	1
189	21	3	239	1	1
189	21	0	222	1	1
189	21	1	500	1	1
189	21	8	251	1	1
189	21	9	240	1	1
189	21	2	223	1	1
189	21	5	240	1	1
189	21	10	243	1	1
189	21	4	189	1	1
189	21	6	219	1	1
189	22	7	222	1	1
189	22	11	240	1	1
189	22	3	239	1	1
189	22	0	222	1	1
189	22	1	500	1	1
189	22	8	251	1	1
189	22	9	240	1	1
189	22	2	223	1	1
189	22	5	240	1	1
189	22	10	243	1	1
189	22	4	189	1	1
189	22	6	219	1	1
190	20	7	223	1	1
190	20	11	241	1	1
190	20	3	240	1	1
190	20	0	223	1	1
190	20	1	501	1	1
190	20	8	252	1	1
190	20	9	241	1	1
190	20	2	224	1	1
190	20	5	241	1	1
190	20	10	244	1	1
190	20	4	190	1	1
190	20	6	220	1	1
190	21	7	223	1	1
190	21	11	241	1	1
190	21	3	240	1	1
190	21	0	223	1	1
190	21	1	501	1	1
190	21	8	252	1	1
190	21	9	241	1	1
190	21	2	224	1	1
190	21	5	241	1	1
190	21	10	244	1	1
190	21	4	190	1	1
190	21	6	220	1	1
190	22	7	223	1	1
190	22	11	241	1	1
190	22	3	240	1	1
190	22	0	223	1	1
190	22	1	501	1	1
190	22	8	252	1	1
190	22	9	241	1	1
190	22	2	224	1	1
190	22	5	241	1	1
190	22	10	244	1	1
190	22	4	190	1	1
190	22	6	220	1	1
191	22	7	224	1	1
191	22	11	242	1	1
191	22	3	241	1	1
191	22	0	224	1	1
191	22	1	502	1	1
191	22	8	253	1	1
191	22	9	242	1	1
191	22	2	225	1	1
191	22	5	242	1	1
191	22	10	245	1	1
191	22	4	191	1	1
191	22	6	221	1	1
192	22	7	225	1	1
192	22	11	243	1	1
192	22	3	242	1	1
192	22	0	225	1	1
192	22	1	503	1	1
192	22	8	254	1	1
192	22	9	243	1	1
192	22	2	226	1	1
192	22	5	243	1	1
192	22	10	246	1	1
192	22	4	192	1	1
192	22	6	222	1	1
192	23	7	225	0	1
192	23	11	243	0	1
192	23	3	242	0	1
192	23	0	225	0	1
192	23	1	503	0	1
192	23	8	254	0	1
192	23	9	243	0	1
192	23	2	226	0	1
192	23	5	243	0	1
192	23	10	246	0	1
192	23	4	192	0	1
192	23	6	222	0	1
192	24	7	225	1	1
192	24	11	243	1	1
192	24	3	242	1	1
192	24	0	225	1	1
192	24	1	503	1	1
192	24	8	254	1	1
192	24	9	243	1	1
192	24	2	226	1	1
192	24	5	243	1	1
192	24	10	246	1	1
192	24	4	192	1	1
192	24	6	222	1	1
193	21	7	226	0	1
193	21	11	244	0	1
193	21	3	243	0	1
193	21	0	226	0	1
193	21	1	504	0	1
193	21	8	255	0	1
193	21	9	244	0	1
193	21	2	227	0	1
193	21	5	244	0	1
193	21	10	247	0	1
193	21	4	193	0	1
193	21	6	223	0	1
193	22	7	226	0	1
193	22	11	244	0	1
193	22	3	243	0	1
193	22	0	226	0	1
193	22	1	504	0	1
193	22	8	255	0	1
